Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date,flesch_reading_ease
BlueChoice Health Plan,95741.0,Advantage Plus DME/Abortion Amendment,H16G.001A Any Size Group - PPO,Form,Closed - Approved,BCSC-133922024,27,133922024,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133922024,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Advantage Plus EyeMed Amendment,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-134338631,27,134338631,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134338631,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Advantage Plus GF Intoxication Amendment,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-133366440,27,133366440,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133366440,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Advantage Plus Grandfathered Update,H16G.002A Large Group Only - PPO,Form,Closed - Approved as Amended,BCSC-133164889,27,133164889,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133164889,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Advantage Plus My Health Novel Amendment,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-132550166,27,132550166,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132550166,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Advantage Plus NGF Clinical Trial-Intoxication Amendment,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-133366493,27,133366493,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133366493,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Advantage Plus Update,H16G.002A Large Group Only - PPO,Form,Closed - Approved as Amended,BCSC-133024009,27,133024009,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133024009,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Advantage Plus V Vein,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-131784429,27,131784429,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131784429,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BCHP Blue Dental,H10G.000 Health - Dental,Form,Closed - Closed Exempt,BCSC-130850487,27,130850487,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130850487,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BCHP for Kids Amendment Healthy Weight,H16I.005C Individual - Other,Form,Closed - Approved,BCSC-132545058,27,132545058,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132545058,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Blue Option,H16I.005D Individual - EPO,Form/Rate,Closed - Approved,BCSC-130054956,27,130054956,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130054956,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Blue Option,HOrg02I.005D Individual - HMO,Form/Rate,Closed - Approved as Amended,BCSC-129561966,27,129561966,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129561966,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Blue Option CAA Update Amendment,H16I.005D Individual - EPO,Form,Closed - Approved,BCSC-133269240,27,133269240,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133269240,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Blue Option V Vein,H16I.005D Individual - EPO,Form,Closed - Approved,BCSC-131786197,27,131786197,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131786197,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Group Amendment,HOrg02G.002C Any Size Group - HMO,Form,Closed - Approved,BCSC-127123180,27,127123180,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127123180,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Individual Amendment,HOrg02I.005D Individual - HMO,Form,Closed - Approved,BCSC-127123304,27,127123304,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127123304,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Individual Grandfathered CAA Updates,HOrg02I.005D Individual - HMO,Form/Rate,Closed - Approved,BCSC-133264126,27,133264126,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133264126,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Individual NGF Clinical Trial Amendment,HOrg02I.005D Individual - HMO,Form,Closed - Approved,BCSC-133366802,27,133366802,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133366802,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Individual Non-Grandfathered CAA Updates,HOrg02I.005D Individual - HMO,Form/Rate,Closed - Approved,BCSC-133264384,27,133264384,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133264384,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Small Group,H16G.003G Small Group Only - Other,Form/Rate,Closed - Closed For Informational Purposes Only,BCSC-127775731,27,127775731,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127775731,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Small Group,H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved,BCSC-128733674,27,128733674,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128733674,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Small Group (Pre-2014 NGF),H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved,BCSC-129329322,27,129329322,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129329322,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BlueChoice Small Group (Pre-ACA),H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved,BCSC-129788326,27,129788326,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129788326,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Business Advantage,H16G.003A Small Group Only - PPO,Form/Rate,Closed - Approved,BCSC-130054940,27,130054940,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130054940,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Business Advantage,HOrg02G.002C Any Size Group - HMO,Form/Rate,Closed - Approved as Amended,BCSC-129562034,27,129562034,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129562034,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Business Advantage,HOrg02G.002C Any Size Group - HMO,Form,Closed - Approved,BCSC-129004035,27,129004035,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129004035,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Business Advantage Small Group health products,H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved,BCSC-129003569,27,129003569,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129003569,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Business Advantage V Vein,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-131786272,27,131786272,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131786272,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,BusinessAdvantage CAA Update,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-133205564,27,133205564,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133205564,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,CAA Gag Clause Update Small Group,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-133767135,27,133767135,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133767135,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Carolina Advantage Amend BlueCard,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-134668550,27,134668550,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134668550,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Carolina Advantage EyeMed Amendment,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-134338795,27,134338795,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134338795,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Carolina Advantage NGF Clinical Trial-Intox Amendment,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-133366559,27,133366559,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133366559,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,CarolinaAdvantage My Health Novel Amendment,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-132550047,27,132550047,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132550047,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,DOL Large Group Amendment,H16G.002C Large Group Only - Other,Form,Closed - Approved,BCSC-130339182,27,130339182,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130339182,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Emergency Service Amendment - Advantage Plus,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-131800824,27,131800824,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131800824,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Emergency Service Amendment - Primary Choice,HOrg02G.003C Large Group Only - HMO,Form,Closed - Approved,BCSC-131800829,27,131800829,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131800829,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Grandfathered Carolina Advantage,H16G.003A Small Group Only - PPO,Form/Rate,Closed - Approved,BCSC-133205397,27,133205397,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133205397,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Group BlueCard Amendment,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-131464559,27,131464559,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131464559,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Ind 2015 Amendment New Drugs,HOrg02I.005D Individual - HMO,Form,Closed - Approved,BCSC-130140513,27,130140513,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130140513,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Individual Legacy EyeMed Amendment,H16I.005C Individual - Other,Form,Closed - Approved,BCSC-134338935,27,134338935,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134338935,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Large Group CAA Gag Clause Attestation Amendment,H16G.002A Large Group Only - PPO,Form,Closed - Approved,BCSC-133767377,27,133767377,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133767377,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Large Group Membership Application,H16G.001C Any Size Group - Other,Form,Closed - Approved,BCSC-133221306,27,133221306,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133221306,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Legacy Individual BlueCard Amendment,H16I.005C Individual - Other,Form,Closed - Approved,BCSC-134668500,27,134668500,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134668500,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,LG 2015 Amendment LG,HOrg02G.003C Large Group Only - HMO,Form,Closed - Approved,BCSC-130014616,27,130014616,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130014616,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,LG 2015 Amendment New Drugs,H16G.002C Large Group Only - Other,Form,Closed - Approved,BCSC-130145767,27,130145767,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130145767,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,MHP 2014 Amendment Ind,HOrg02I.005D Individual - HMO,Form,Closed - Approved,BCSC-129534577,27,129534577,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129534577,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,MHP 2014 Amendment LG,HOrg02G.003C Large Group Only - HMO,Form,Closed - Approved,BCSC-129534660,27,129534660,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129534660,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,MyChoice (Trust) CAA Updates,H16G.001A Any Size Group - PPO,Form/Rate,Closed - Approved,BCSC-133264741,27,133264741,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133264741,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,MyChoice (Trust) Clinical Trial Amendment,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-133366707,27,133366707,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133366707,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,MyChoice Advantage,HOrg02I.005D Individual - HMO,Form,Closed - Approved,BCSC-129173959,27,129173959,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129173959,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,MyChoice Advantage,HOrg02I.005D Individual - HMO,Form,Closed - Approved,BCSC-129032130,27,129032130,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129032130,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,MyChoice Healthy Weight Amendment,H16G.001C Any Size Group - Other,Form,Closed - Approved,BCSC-132585032,27,132585032,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132585032,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Non-Grandfathered Carolina Advantage,H16G.003A Small Group Only - PPO,Form/Rate,Closed - Approved,BCSC-133205428,27,133205428,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133205428,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Open Access Trust Product,HOrg02G.002C Any Size Group - HMO,Form,Closed - Approved,BCSC-127984918,28,127984918,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127984918,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,PPACA 2014 LG GF Contract,HOrg02G.002C Any Size Group - HMO,Form,Closed - Approved,BCSC-129297907,28,129297907,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129297907,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,PPACA 2014 LG NGF Contract,HOrg02G.002C Any Size Group - HMO,Form,Closed - Approved,BCSC-129297909,28,129297909,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129297909,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Primary Choice BlueCard Amendment,HOrg02G.003C Large Group Only - HMO,Form,Closed - Approved,BCSC-131466685,28,131466685,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131466685,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Primary Choice My Health Novel Amendment,HOrg02G.003C Large Group Only - HMO,Form,Closed - Approved,BCSC-132550110,28,132550110,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132550110,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Primary Choice V Vein,HOrg02G.003C Large Group Only - HMO,Form,Closed - Approved,BCSC-131783489,28,131783489,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131783489,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Revised SC Guaranty Association Notice - Group PPO,H16G.001A Any Size Group - PPO,Form,Closed - Closed For Informational Purposes Only,BCSC-134386096,28,134386096,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134386096,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Revised SC Guaranty Association Notice - HMO,HOrg02I.005D Individual - HMO,Form,Closed - Closed For Informational Purposes Only,BCSC-134387160,28,134387160,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134387160,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Revised SC Guaranty Association Notice - Individual,H16I.005C Individual - Other,Form,Closed - Closed For Informational Purposes Only,BCSC-134386063,28,134386063,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134386063,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,SC Guaranty Association Notice - Group PPO R,H16G.001A Any Size Group - PPO,Form,Closed - Closed For Informational Purposes Only,BCSC-132690867,28,132690867,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132690867,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,SC Guaranty Association Notice - HMO R,HOrg02G.002C Any Size Group - HMO,Form,Closed - Closed For Informational Purposes Only,BCSC-132690909,28,132690909,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132690909,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,SC Guaranty Association Notice - Individual R,H16I.005C Individual - Other,Form,Closed - Closed For Informational Purposes Only,BCSC-132690723,28,132690723,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132690723,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,SG 2015 Amendment Drug Tiers,HOrg02G.004F Small Group Only - HMO,Form,Closed - Approved,BCSC-130150062,28,130150062,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130150062,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,SG 2015 Amendment New Drugs,HOrg02G.004F Small Group Only - HMO,Form,Closed - Approved,BCSC-130142331,28,130142331,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130142331,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Short-Term Health,H16I.004 Short Term,Form/Rate,Closed - Approved,BCSC-131571123,28,131571123,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131571123,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Small Group BlueCard Amendment,H16G.003A Small Group Only - PPO,Form,Closed - Approved,BCSC-131464671,28,131464671,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131464671,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Spouse or Dependent Exclusion Form,H21.000 Health - Other,Form,Closed - Approved,BCSC-127875718,28,127875718,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127875718,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Trust Product Family Endorsement,HOrg02G.002C Any Size Group - HMO,Form,Closed - Approved,BCSC-128193261,28,128193261,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128193261,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
BlueChoice Health Plan,95741.0,Trust Product Special Endorsement,HOrg02G.002C Any Size Group - HMO,Form,Closed - Approved,BCSC-128129049,28,128129049,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128129049,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Ins Co,61476.0,BM Life App Critical Illness SC,Group Specified Disease,Form,Closed - Closed Exempt,CAIC-125254632,28,125254632,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125254632,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Ins Co,61476.0,Disability Income Protection Policy,Individual Disability Income,Form/Rate,Closed - Closed Exempt,CLTR-125459149,28,125459149,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125459149,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Ins Co,61476.0,Group Disability Income Rider,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed Exempt,BSTN-125736817,28,125736817,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125736817,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Accident 2006,Individual Accident or Accidental Death and Dismemberment,Form,Closed - Approved,SERT-6L4K9Q684/00-00/00-00/00,28,6L4K9Q684/00,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6L4K9Q684/00,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Critical Illness,H07G.002 Dread Disease,Form,Closed - Closed Exempt,PERR-128664299,28,128664299,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128664299,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,ECIP Firestone,H07G.002 Dread Disease,Form,Closed - Closed For Informational Purposes Only,BSTN-129289713,28,129289713,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129289713,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,ECIP Informational,H07G.002 Dread Disease,Form,Closed - Closed For Informational Purposes Only,BSTN-129231049,28,129231049,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129231049,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,GID499-Amend 1/12 Group Disability Income Amendment Rider,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed Exempt,AFDR-128216363,28,128216363,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128216363,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Group Accident,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,PERR-130320343,28,130320343,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130320343,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Group Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed Exempt,HARP-128270746,28,128270746,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128270746,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Group Disability Income Application,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed Exempt,BSTN-130687236,28,130687236,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130687236,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Group Long Term Disability,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed Exempt,HARP-127357091,28,127357091,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127357091,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Group Long Term Disability,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed For Informational Purposes Only,HARP-127958959,28,127958959,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127958959,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Group LTD/STD policy,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed Exempt,BSTN-127129395,28,127129395,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127129395,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Group LTD/STD policy - SOV,H11G.005 Combined Short Term and Long Term,Form,Closed - Closed For Informational Purposes Only,BSTN-129998165,28,129998165,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129998165,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Individual Accident Only Policy,H02I.000 Health - Accident Only,Form/Rate,Closed - Closed Exempt,BSTN-125860407,28,125860407,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125860407,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Major Organ Transplant Definition change amendment,H07G.002 Dread Disease,Form,Closed - Closed Exempt,BSTN-127126950,28,127126950,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127126950,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Simplified Accident Application,H02I.000 Health - Accident Only,Form,Closed - Closed Exempt,BSTN-128613664,28,128613664,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128613664,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Boston Mutual Life Insurance Company,61476.0,Tower DI application - revised,H11I.002 Short Term - Unrelated to marketing with employer or association groups,Form,Closed - Closed Exempt,BSTN-128887555,28,128887555,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128887555,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
